"id","group","order","meanperc","stim","trial","dcm2","ntrialsdcm","ntrialsscr","logdcm2","us"
"154","Aware","C",1,"CSminus",1,0.078297,32,32,0.0753829447449203,""
"154","Aware","C",1,"CSplus",2,2.0964,32,32,1.13024014634842,"CSplusUS"
"154","Aware","C",1,"CSminus",3,0.0029978,32,32,0.00299331555765209,""
"154","Aware","C",1,"CSplus",4,1.7889,32,32,1.02564725285733,"CSplusUS"
"154","Aware","C",1,"CSminus",5,0.29415,32,32,0.257854108989605,""
"154","Aware","C",1,"CSplus",6,1.7732,32,32,1.0200018880862,"CSplusUS"
"154","Aware","C",1,"CSplus",7,1.874,32,32,1.05570478765683,"CSplusUS"
"154","Aware","C",1,"CSminus",8,1.2653,32,32,0.817707200495353,""
"154","Aware","C",1,"CSminus",9,0.0018619,32,32,0.00186016881272694,""
"154","Aware","C",1,"CSplus",10,2.5443,32,32,1.26534067927308,"CSplusUS"
"154","Aware","C",1,"CSminus",11,0.005084,32,32,0.00507112010780318,""
"154","Aware","C",1,"CSplus",12,2.1945,32,32,1.16143058106026,"CSplusUS"
"154","Aware","C",1,"CSminus",13,0.25617,32,32,0.22806740920545,""
"154","Aware","C",1,"CSplus",14,2.3253,32,32,1.20155989560165,"CSplusUS"
"154","Aware","C",1,"CSplus",15,2.1156,32,32,1.13642175006366,"CSplusUS"
"154","Aware","C",1,"CSminus",16,0.0392,32,32,0.0384511863742526,""
"154","Aware","C",1,"CSplus",17,0.71849,32,32,0.541445998262599,""
"154","Aware","C",1,"CSminus",18,2.5243,32,32,1.25968183498402,"CSminusUS"
"154","Aware","C",1,"CSplus",19,1.3742,32,32,0.864660538637297,""
"154","Aware","C",1,"CSminus",20,2.9235,32,32,1.36698411258539,"CSminusUS"
"154","Aware","C",1,"CSminus",21,1.6418,32,32,0.971460503007626,"CSminusUS"
"154","Aware","C",1,"CSplus",22,0.0067467,32,32,0.00672404286970621,""
"154","Aware","C",1,"CSplus",23,0.0098106,32,32,0.009762788515728,""
"154","Aware","C",1,"CSminus",24,2.0524,32,32,1.11592816643334,"CSminusUS"
"154","Aware","C",1,"CSplus",25,0.8588,32,32,0.619931118228686,""
"154","Aware","C",1,"CSminus",26,1.7446,32,32,1.0096353448534,"CSminusUS"
"154","Aware","C",1,"CSplus",27,0.4702,32,32,0.38539844595785,""
"154","Aware","C",1,"CSminus",28,1.2738,32,32,0.821452440712869,"CSminusUS"
"154","Aware","C",1,"CSminus",29,0.012199,32,32,0.0121251918503066,"CSminusUS"
"154","Aware","C",1,"CSplus",30,0.0093834,32,32,0.00933964937568089,""
"154","Aware","C",1,"CSplus",31,0.0095031,32,32,0.0094582295931824,""
"154","Aware","C",1,"CSminus",32,1.6022,32,32,0.956357241087238,"CSminusUS"
"204","Unaware","D",0.551724137931034,"CSplus",1,0.98342,32,32,0.684822627413713,"CSplusUS"
"204","Unaware","D",0.551724137931034,"CSminus",2,0.69696,32,32,0.528838414966628,""
"204","Unaware","D",0.551724137931034,"CSplus",3,0.90788,32,32,0.645992677966481,"CSplusUS"
"204","Unaware","D",0.551724137931034,"CSminus",4,0.66972,32,32,0.512655947700713,""
"204","Unaware","D",0.551724137931034,"CSminus",5,0.5508,32,32,0.438770926814637,""
"204","Unaware","D",0.551724137931034,"CSplus",6,0.034067,32,32,0.0334995708922311,"CSplusUS"
"204","Unaware","D",0.551724137931034,"CSplus",7,0.14732,32,32,0.137428787903218,"CSplusUS"
"204","Unaware","D",0.551724137931034,"CSminus",8,0.82337,32,32,0.600686437252797,""
"204","Unaware","D",0.551724137931034,"CSplus",9,0.031424,32,32,0.0309403717066355,"CSplusUS"
"204","Unaware","D",0.551724137931034,"CSminus",10,0.16264,32,32,0.150693281335778,""
"204","Unaware","D",0.551724137931034,"CSplus",11,1.3148,32,32,0.839323290717547,"CSplusUS"
"204","Unaware","D",0.551724137931034,"CSminus",12,1.1454,32,32,0.763326015181192,""
"204","Unaware","D",0.551724137931034,"CSminus",13,1.1665,32,32,0.773112962197827,""
"204","Unaware","D",0.551724137931034,"CSplus",14,0.98066,32,32,0.683430122496564,"CSplusUS"
"204","Unaware","D",0.551724137931034,"CSplus",15,1.1967,32,32,0.786956234238003,"CSplusUS"
"204","Unaware","D",0.551724137931034,"CSminus",16,1.2355,32,32,0.804464916691898,""
"204","Unaware","D",0.551724137931034,"CSminus",17,1.0852,32,32,0.734864773911814,"CSminusUS"
"204","Unaware","D",0.551724137931034,"CSplus",18,1.215,32,32,0.795252403497099,""
"204","Unaware","D",0.551724137931034,"CSplus",19,1.1656,32,32,0.772697459317954,""
"204","Unaware","D",0.551724137931034,"CSminus",20,1.1704,32,32,0.774911482362585,"CSminusUS"
"204","Unaware","D",0.551724137931034,"CSplus",21,1.0889,32,32,0.736637611634474,""
"204","Unaware","D",0.551724137931034,"CSminus",22,1.196,32,32,0.786637523647284,"CSminusUS"
"204","Unaware","D",0.551724137931034,"CSplus",23,1.1617,32,32,0.77089494918187,""
"204","Unaware","D",0.551724137931034,"CSminus",24,1.1804,32,32,0.779508346207989,"CSminusUS"
"204","Unaware","D",0.551724137931034,"CSplus",25,1.0717,32,32,0.728369526269706,""
"204","Unaware","D",0.551724137931034,"CSminus",26,1.2048,32,32,0.790636801837202,"CSminusUS"
"204","Unaware","D",0.551724137931034,"CSplus",27,1.0121,32,32,0.699178952791664,""
"204","Unaware","D",0.551724137931034,"CSminus",28,1.3363,32,32,0.848568481377775,"CSminusUS"
"204","Unaware","D",0.551724137931034,"CSminus",29,1.0962,32,32,0.74012618175394,"CSminusUS"
"204","Unaware","D",0.551724137931034,"CSplus",30,1.2314,32,32,0.802629191176942,""
"204","Unaware","D",0.551724137931034,"CSplus",31,1.0009,32,32,0.69359707934031,""
"204","Unaware","D",0.551724137931034,"CSminus",32,1.3818,32,32,0.867856504351758,"CSminusUS"
"242","Aware","C",1,"CSminus",1,2.3535,32,32,1.21000457655765,""
"242","Aware","C",1,"CSplus",2,0.043143,32,32,0.0422382711269035,"CSplusUS"
"242","Aware","C",1,"CSminus",3,0.9562,32,32,0.671003815874256,""
"242","Aware","C",1,"CSplus",4,1.9134,32,32,1.06932078403271,"CSplusUS"
"242","Aware","C",1,"CSminus",5,1.7967,32,32,1.02844015069111,""
"242","Aware","C",1,"CSplus",6,2.8752,32,32,1.35459727437664,"CSplusUS"
"242","Aware","C",1,"CSplus",7,1.4797,32,32,0.908137585117768,"CSplusUS"
"242","Aware","C",1,"CSminus",8,2.0492,32,32,1.11487926113198,""
"242","Aware","C",1,"CSminus",9,0.1117,32,32,0.105890375257432,""
"242","Aware","C",1,"CSplus",10,2.422,32,32,1.23022517547,"CSplusUS"
"242","Aware","C",1,"CSminus",11,0.68539,32,32,0.521996991028914,""
"242","Aware","C",1,"CSplus",12,0.45172,32,32,0.372749060341505,"CSplusUS"
"242","Aware","C",1,"CSminus",13,0.0059465,32,32,0.00592888934887965,""
"242","Aware","C",1,"CSplus",14,1.6939,32,32,0.990989957774356,"CSplusUS"
"242","Aware","C",1,"CSplus",15,0.82198,32,32,0.599923821829111,"CSplusUS"
"242","Aware","C",1,"CSminus",16,0.016019,32,32,0.0158920497688342,""
"242","Aware","C",1,"CSplus",17,0.73438,32,32,0.55065000083139,""
"242","Aware","C",1,"CSminus",18,0.20938,32,32,0.190107831594388,"CSminusUS"
"242","Aware","C",1,"CSplus",19,1.334,32,32,0.847583533864364,""
"242","Aware","C",1,"CSminus",20,2.1919,32,32,1.16061635077602,"CSminusUS"
"242","Aware","C",1,"CSminus",21,0.66896,32,32,0.512200677945524,"CSminusUS"
"242","Aware","C",1,"CSplus",22,0.54174,32,32,0.432911648732545,""
"242","Aware","C",1,"CSplus",23,1.0899,32,32,0.737116217942069,""
"242","Aware","C",1,"CSminus",24,2.3447,32,32,1.2073770034595,"CSminusUS"
"242","Aware","C",1,"CSplus",25,2.0236,32,32,1.10644817443588,""
"242","Aware","C",1,"CSminus",26,2.142,32,32,1.14485953983343,"CSminusUS"
"242","Aware","C",1,"CSplus",27,0.19991,32,32,0.182246553981314,""
"242","Aware","C",1,"CSminus",28,1.2765,32,32,0.8226391757927,"CSminusUS"
"242","Aware","C",1,"CSminus",29,0.88793,32,32,0.63548099076478,"CSminusUS"
"242","Aware","C",1,"CSplus",30,0.27065,32,32,0.239528580563533,""
"242","Aware","C",1,"CSplus",31,1.5485,32,32,0.935504950797959,""
"242","Aware","C",1,"CSminus",32,0.56345,32,32,0.446894917871304,"CSminusUS"
"524","Unaware","B",0,"CSplus",1,0.83983,32,32,0.609673176048207,"CSplusUS"
"524","Unaware","B",0,"CSminus",2,0.92017,32,32,0.652413723786775,""
"524","Unaware","B",0,"CSplus",3,0.8692,32,32,0.625510531844134,"CSplusUS"
"524","Unaware","B",0,"CSminus",4,0.042664,32,32,0.0417789764669274,""
"524","Unaware","B",0,"CSplus",5,0.22345,32,32,0.201674736698557,"CSplusUS"
"524","Unaware","B",0,"CSplus",6,0.33663,32,32,0.290151520852673,"CSplusUS"
"524","Unaware","B",0,"CSminus",7,0.17964,32,32,0.165209307183992,""
"524","Unaware","B",0,"CSplus",8,0.21104,32,32,0.19147949457872,"CSplusUS"
"524","Unaware","B",0,"CSminus",9,0.33855,32,32,0.291586938528993,""
"524","Unaware","B",0,"CSplus",10,0.33315,32,32,0.287544562997789,"CSplusUS"
"524","Unaware","B",0,"CSminus",11,0.24645,32,32,0.220299510862475,""
"524","Unaware","B",0,"CSplus",12,0.038001,32,32,0.0372967481343696,"CSplusUS"
"524","Unaware","B",0,"CSminus",13,0.34865,32,32,0.299104092116755,""
"524","Unaware","B",0,"CSminus",14,0.38311,32,32,0.324334586757591,""
"524","Unaware","B",0,"CSplus",15,0.0043089,32,32,0.0042996432717464,"CSplusUS"
"524","Unaware","B",0,"CSminus",16,0.28175,32,32,0.248226331681673,""
"524","Unaware","B",0,"CSminus",17,0.10876,32,32,0.103242273766707,"CSminusUS"
"524","Unaware","B",0,"CSplus",18,0.30513,32,32,0.266302652671465,""
"524","Unaware","B",0,"CSminus",19,0.11655,32,32,0.110243574098759,"CSminusUS"
"524","Unaware","B",0,"CSplus",20,0.28648,32,32,0.251909806563632,""
"524","Unaware","B",0,"CSminus",21,0.20613,32,32,0.187416886857125,"CSminusUS"
"524","Unaware","B",0,"CSplus",22,0.35175,32,32,0.301400049279977,""
"524","Unaware","B",0,"CSplus",23,0.42117,32,32,0.351480476019901,""
"524","Unaware","B",0,"CSminus",24,0.26396,32,32,0.234249649654314,"CSminusUS"
"524","Unaware","B",0,"CSminus",25,0.38572,32,32,0.326219860156862,"CSminusUS"
"524","Unaware","B",0,"CSplus",26,0.38173,32,32,0.323336337228072,""
"524","Unaware","B",0,"CSplus",27,0.31815,32,32,0.276229238405799,""
"524","Unaware","B",0,"CSminus",28,0.00040847,32,32,0.000408386598840019,"CSminusUS"
"524","Unaware","B",0,"CSplus",29,0.25419,32,32,0.226489945884983,""
"524","Unaware","B",0,"CSminus",30,0.0018172,32,32,0.00181555088962008,"CSminusUS"
"524","Unaware","B",0,"CSplus",31,0.25335,32,32,0.225819966517618,""
"524","Unaware","B",0,"CSminus",32,0.006842,32,32,0.00681869973788496,"CSminusUS"
"654","Unaware","D",0.46,"CSplus",1,1.3604,32,32,0.858831096200877,"CSplusUS"
"654","Unaware","D",0.46,"CSminus",2,3.5963,32,32,1.52525163200768,""
"654","Unaware","D",0.46,"CSplus",3,1.5543,32,32,0.937778213515578,"CSplusUS"
"654","Unaware","D",0.46,"CSminus",4,1.5407,32,32,0.932439633613526,""
"654","Unaware","D",0.46,"CSminus",5,0.0043309,32,32,0.00432154864273511,""
"654","Unaware","D",0.46,"CSplus",6,2.3222,32,32,1.20062721407484,"CSplusUS"
"654","Unaware","D",0.46,"CSplus",7,2.086,32,32,1.12687575394097,"CSplusUS"
"654","Unaware","D",0.46,"CSminus",8,2.4743,32,32,1.2453930198763,""
"654","Unaware","D",0.46,"CSplus",9,3.0917,32,32,1.4089605316188,"CSplusUS"
"654","Unaware","D",0.46,"CSminus",10,0.31114,32,32,0.270896987790962,""
"654","Unaware","D",0.46,"CSplus",11,2.3939,32,32,1.22197970261839,"CSplusUS"
"654","Unaware","D",0.46,"CSminus",12,1.3685,32,32,0.862256843381669,""
"654","Unaware","D",0.46,"CSminus",13,1.4782,32,32,0.907532490200256,""
"654","Unaware","D",0.46,"CSplus",14,3.6405,32,32,1.53482211905331,"CSplusUS"
"654","Unaware","D",0.46,"CSplus",15,0.81157,32,32,0.594193872615796,"CSplusUS"
"654","Unaware","D",0.46,"CSminus",16,1.633,32,32,0.968123880514172,""
"654","Unaware","D",0.46,"CSminus",17,3.0954,32,32,1.40986439263232,"CSminusUS"
"654","Unaware","D",0.46,"CSplus",18,0.73384,32,32,0.55033860189801,""
"654","Unaware","D",0.46,"CSplus",19,0.4078,32,32,0.342028202191894,""
"654","Unaware","D",0.46,"CSminus",20,0.5786,32,32,0.456538378292165,"CSminusUS"
"654","Unaware","D",0.46,"CSplus",21,0.95238,32,32,0.669049141175888,""
"654","Unaware","D",0.46,"CSminus",22,0.68691,32,32,0.522898453000229,"CSminusUS"
"654","Unaware","D",0.46,"CSplus",23,0.69388,32,32,0.527021755468059,""
"654","Unaware","D",0.46,"CSminus",24,2.4671,32,32,1.24331850966737,"CSminusUS"
"654","Unaware","D",0.46,"CSplus",25,2.1834,32,32,1.15794980801362,""
"654","Unaware","D",0.46,"CSminus",26,0.60982,32,32,0.476122371503911,"CSminusUS"
"654","Unaware","D",0.46,"CSplus",27,0.45968,32,32,0.378217233615027,""
"654","Unaware","D",0.46,"CSminus",28,1.6766,32,32,0.984547332380137,"CSminusUS"
"654","Unaware","D",0.46,"CSminus",29,1.6708,32,32,0.982378053001577,"CSminusUS"
"654","Unaware","D",0.46,"CSplus",30,0.49751,32,32,0.403803728781498,""
"654","Unaware","D",0.46,"CSplus",31,0.016915,32,32,0.0167735344191151,""
"654","Unaware","D",0.46,"CSminus",32,0.64956,32,32,0.500508585683945,"CSminusUS"
"671","Aware","C",1,"CSminus",1,0.60629,32,32,0.473927172075061,""
"671","Aware","C",1,"CSplus",2,0.00060215,32,32,0.000601968780432644,"CSplusUS"
"671","Aware","C",1,"CSminus",3,0.75614,32,32,0.563118218686405,""
"671","Aware","C",1,"CSplus",4,0.49238,32,32,0.400372161042155,"CSplusUS"
"671","Aware","C",1,"CSminus",5,0.83919,32,32,0.609325257305468,""
"671","Aware","C",1,"CSplus",6,0.19746,32,32,0.180202646822287,"CSplusUS"
"671","Aware","C",1,"CSplus",7,0.87483,32,32,0.628517988645237,"CSplusUS"
"671","Aware","C",1,"CSminus",8,0.93434,32,32,0.659766183027616,""
"671","Aware","C",1,"CSminus",9,0.30299,32,32,0.264661623516174,""
"671","Aware","C",1,"CSplus",10,0.090416,32,32,0.0865592748068376,"CSplusUS"
"671","Aware","C",1,"CSminus",11,0.75696,32,32,0.563585042867266,""
"671","Aware","C",1,"CSplus",12,0.40095,32,32,0.337150577924291,"CSplusUS"
"671","Aware","C",1,"CSminus",13,0.46874,32,32,0.384404890376516,""
"671","Aware","C",1,"CSplus",14,0.42039,32,32,0.350931481791667,"CSplusUS"
"671","Aware","C",1,"CSplus",15,0.91999,32,32,0.652319977692793,"CSplusUS"
"671","Aware","C",1,"CSminus",16,0.44369,32,32,0.367202335982832,""
"671","Aware","C",1,"CSplus",17,0.54773,32,32,0.43678934135019,""
"671","Aware","C",1,"CSminus",18,0.13007,32,32,0.122279577708274,"CSminusUS"
"671","Aware","C",1,"CSplus",19,0.48846,32,32,0.397742028421989,""
"671","Aware","C",1,"CSminus",20,0.00082221,32,32,0.000821872170523051,"CSminusUS"
"671","Aware","C",1,"CSminus",21,0.64264,32,32,0.496304703665106,"CSminusUS"
"671","Aware","C",1,"CSplus",22,0.52628,32,32,0.422833402269256,""
"671","Aware","C",1,"CSplus",23,0.8019,32,32,0.588841663750631,""
"671","Aware","C",1,"CSminus",24,0.00087026,32,32,0.000869881543320658,"CSminusUS"
"671","Aware","C",1,"CSplus",25,0.11331,32,32,0.107337560017043,""
"671","Aware","C",1,"CSminus",26,0.85192,32,32,0.616222938746714,"CSminusUS"
"671","Aware","C",1,"CSplus",27,0.39191,32,32,0.330676904649578,""
"671","Aware","C",1,"CSminus",28,0.31451,32,32,0.273463972614169,"CSminusUS"
"671","Aware","C",1,"CSminus",29,0.54858,32,32,0.437338381996219,"CSminusUS"
"671","Aware","C",1,"CSplus",30,0.43949,32,32,0.364288884189417,""
"671","Aware","C",1,"CSplus",31,0.49646,32,32,0.403102318918976,""
"671","Aware","C",1,"CSminus",32,0.067045,32,32,0.0648931457508295,"CSminusUS"
"891","Unaware","D",0.0666666666666667,"CSplus",1,0.0023097,32,32,0.00230703674304979,"CSplusUS"
"891","Unaware","D",0.0666666666666667,"CSminus",2,0.003662,32,32,0.00365531120261055,""
"891","Unaware","D",0.0666666666666667,"CSplus",3,0.038698,32,32,0.037968005765997,"CSplusUS"
"891","Unaware","D",0.0666666666666667,"CSminus",4,0.0057497,32,32,0.00573323356285398,""
"891","Unaware","D",0.0666666666666667,"CSminus",5,0.001087,32,32,0.00108640964327317,""
"891","Unaware","D",0.0666666666666667,"CSplus",6,0.001724,32,32,0.00172251561780512,"CSplusUS"
"891","Unaware","D",0.0666666666666667,"CSplus",7,0.64937,32,32,0.500393396819549,"CSplusUS"
"891","Unaware","D",0.0666666666666667,"CSminus",8,0.001184,32,32,0.00118329962477507,""
"891","Unaware","D",0.0666666666666667,"CSplus",9,0.46918,32,32,0.384704422020189,"CSplusUS"
"891","Unaware","D",0.0666666666666667,"CSminus",10,0.49616,32,32,0.402901825705,""
"891","Unaware","D",0.0666666666666667,"CSplus",11,0.78785,32,32,0.58101378061469,"CSplusUS"
"891","Unaware","D",0.0666666666666667,"CSminus",12,0.0054355,32,32,0.00542078098259809,""
"891","Unaware","D",0.0666666666666667,"CSminus",13,0.0024791,32,32,0.00247603210096783,""
"891","Unaware","D",0.0666666666666667,"CSplus",14,0.47286,32,32,0.387206088835883,"CSplusUS"
"891","Unaware","D",0.0666666666666667,"CSplus",15,0.198,32,32,0.180653499693258,"CSplusUS"
"891","Unaware","D",0.0666666666666667,"CSminus",16,0.048055,32,32,0.0469360654378058,""
"891","Unaware","D",0.0666666666666667,"CSminus",17,0.88737,32,32,0.635184325596923,"CSminusUS"
"891","Unaware","D",0.0666666666666667,"CSplus",18,0.00084916,32,32,0.00084879966761935,""
"891","Unaware","D",0.0666666666666667,"CSplus",19,0.11744,32,32,0.111040354788991,""
"891","Unaware","D",0.0666666666666667,"CSminus",20,0.073933,32,32,0.0713276105280715,"CSminusUS"
"891","Unaware","D",0.0666666666666667,"CSplus",21,0.001433,32,32,0.00143197423533027,""
"891","Unaware","D",0.0666666666666667,"CSminus",22,0.20341,32,32,0.18515919355852,"CSminusUS"
"891","Unaware","D",0.0666666666666667,"CSplus",23,0.0043452,32,32,0.004335786876565,""
"891","Unaware","D",0.0666666666666667,"CSminus",24,0.13341,32,32,0.12523078772487,"CSminusUS"
"891","Unaware","D",0.0666666666666667,"CSplus",25,0.21968,32,32,0.198588529257826,""
"891","Unaware","D",0.0666666666666667,"CSminus",26,0.27461,32,32,0.242640249465899,"CSminusUS"
"891","Unaware","D",0.0666666666666667,"CSplus",27,0.0011336,32,32,0.00113295796068466,""
"891","Unaware","D",0.0666666666666667,"CSminus",28,0.26372,32,32,0.234059752198369,"CSminusUS"
"891","Unaware","D",0.0666666666666667,"CSminus",29,0.64371,32,32,0.496955882047086,"CSminusUS"
"891","Unaware","D",0.0666666666666667,"CSplus",30,0.1154,32,32,0.109213084973316,""
"891","Unaware","D",0.0666666666666667,"CSplus",31,0.19377,32,32,0.177116366599159,""
"891","Unaware","D",0.0666666666666667,"CSminus",32,0.69492,32,32,0.527635542078452,"CSminusUS"
"999","Unaware","A",0,"CSminus",1,0.60837,32,32,0.475221243790432,""
"999","Unaware","A",0,"CSplus",2,0.0034871,32,32,0.0034810341641557,"CSplusUS"
"999","Unaware","A",0,"CSminus",3,1.1635,32,32,0.771727280682802,""
"999","Unaware","A",0,"CSplus",4,1.2913,32,32,0.82911934208316,"CSplusUS"
"999","Unaware","A",0,"CSminus",5,0.85055,32,32,0.615482892203446,""
"999","Unaware","A",0,"CSplus",6,0.83259,32,32,0.605730266805942,"CSplusUS"
"999","Unaware","A",0,"CSminus",7,0.70021,32,32,0.530751772844806,""
"999","Unaware","A",0,"CSplus",8,1.0102,32,32,0.698234219608503,"CSplusUS"
"999","Unaware","A",0,"CSminus",9,1.1683,32,32,0.773943450388035,""
"999","Unaware","A",0,"CSminus",10,0.047443,32,32,0.0463519560591279,""
"999","Unaware","A",0,"CSplus",11,0.012517,32,32,0.0124393099810613,"CSplusUS"
"999","Unaware","A",0,"CSplus",12,0.76775,32,32,0.569707551502213,"CSplusUS"
"999","Unaware","A",0,"CSminus",13,0.013697,32,32,0.0136040439463776,""
"999","Unaware","A",0,"CSplus",14,1.4573,32,32,0.899063186207529,"CSplusUS"
"999","Unaware","A",0,"CSplus",15,0.99003,32,32,0.688149713999653,"CSplusUS"
"999","Unaware","A",0,"CSminus",16,1.2601,32,32,0.815409060092901,""
"999","Unaware","A",0,"CSplus",17,1.1181,32,32,0.750519460417816,""
"999","Unaware","A",0,"CSminus",18,1.3877,32,32,0.870330559497776,"CSminusUS"
"999","Unaware","A",0,"CSminus",19,0.68723,32,32,0.523088130963182,"CSminusUS"
"999","Unaware","A",0,"CSplus",20,1.223,32,32,0.798857634982059,""
"999","Unaware","A",0,"CSplus",21,1.1799,32,32,0.779279004189232,""
"999","Unaware","A",0,"CSminus",22,1.5751,32,32,0.945888368313099,"CSminusUS"
"999","Unaware","A",0,"CSplus",23,0.91976,32,32,0.652200178226539,""
"999","Unaware","A",0,"CSplus",24,1.0533,32,32,0.719448254979316,""
"999","Unaware","A",0,"CSminus",25,1.2734,32,32,0.821276508270473,"CSminusUS"
"999","Unaware","A",0,"CSplus",26,1.6863,32,32,0.988164782109873,""
"999","Unaware","A",0,"CSminus",27,0.81572,32,32,0.596482083269343,"CSminusUS"
"999","Unaware","A",0,"CSplus",28,1.6916,32,32,0.990135812332026,""
"999","Unaware","A",0,"CSminus",29,1.3087,32,32,0.836684595556141,"CSminusUS"
"999","Unaware","A",0,"CSplus",30,1.5565,32,32,0.938639135537917,""
"999","Unaware","A",0,"CSminus",31,1.3456,32,32,0.852541232710195,"CSminusUS"
"999","Unaware","A",0,"CSminus",32,1.0318,32,32,0.708922099675308,"CSminusUS"
"1111","Unaware","A",0.08,"CSminus",1,0.49816,32,32,0.404237688470116,""
"1111","Unaware","A",0.08,"CSplus",2,0.43146,32,32,0.358694902448198,"CSplusUS"
"1111","Unaware","A",0.08,"CSminus",3,0.0060439,32,32,0.00602570889640444,""
"1111","Unaware","A",0.08,"CSplus",4,1.7552,32,32,1.01349003525127,"CSplusUS"
"1111","Unaware","A",0.08,"CSminus",5,1.2616,32,32,0.816072527397244,""
"1111","Unaware","A",0.08,"CSplus",6,2.1965,32,32,1.16205646122464,"CSplusUS"
"1111","Unaware","A",0.08,"CSminus",7,0.36954,32,32,0.314474917034509,""
"1111","Unaware","A",0.08,"CSplus",8,1.8918,32,32,1.06187914561189,"CSplusUS"
"1111","Unaware","A",0.08,"CSminus",9,0.71286,32,32,0.538164488039432,""
"1111","Unaware","A",0.08,"CSminus",10,1.621,32,32,0.963555924341269,""
"1111","Unaware","A",0.08,"CSplus",11,1.7733,32,32,1.02003794686201,"CSplusUS"
"1111","Unaware","A",0.08,"CSplus",12,1.2327,32,32,0.803211615422254,"CSplusUS"
"1111","Unaware","A",0.08,"CSminus",13,1.4832,32,32,0.909548051006763,""
"1111","Unaware","A",0.08,"CSplus",14,1.1279,32,32,0.755135577894014,"CSplusUS"
"1111","Unaware","A",0.08,"CSplus",15,0.75004,32,32,0.559638644817059,"CSplusUS"
"1111","Unaware","A",0.08,"CSminus",16,0.74741,32,32,0.558134691653624,""
"1111","Unaware","A",0.08,"CSplus",17,0.398,32,32,0.335042643811619,""
"1111","Unaware","A",0.08,"CSminus",18,0.79481,32,32,0.584899166755607,"CSminusUS"
"1111","Unaware","A",0.08,"CSminus",19,1.1706,32,32,0.775003627029778,"CSminusUS"
"1111","Unaware","A",0.08,"CSplus",20,0.57352,32,32,0.4533151479595,""
"1111","Unaware","A",0.08,"CSplus",21,1.1402,32,32,0.760899282610764,""
"1111","Unaware","A",0.08,"CSminus",22,0.8212,32,32,0.59949562447849,"CSminusUS"
"1111","Unaware","A",0.08,"CSplus",23,0.77677,32,32,0.574797109169182,""
"1111","Unaware","A",0.08,"CSplus",24,0.88772,32,32,0.635369751640277,""
"1111","Unaware","A",0.08,"CSminus",25,0.85421,32,32,0.617458729337673,"CSminusUS"
"1111","Unaware","A",0.08,"CSplus",26,1.2457,32,32,0.809017276602359,""
"1111","Unaware","A",0.08,"CSminus",27,1.08,32,32,0.732367893713227,"CSminusUS"
"1111","Unaware","A",0.08,"CSplus",28,0.83165,32,32,0.605217199965003,""
"1111","Unaware","A",0.08,"CSminus",29,1.6415,32,32,0.971346937622233,"CSminusUS"
"1111","Unaware","A",0.08,"CSplus",30,0.41686,32,32,0.348443155545187,""
"1111","Unaware","A",0.08,"CSminus",31,0.98443,32,32,0.685331719250256,"CSminusUS"
"1111","Unaware","A",0.08,"CSminus",32,0.34404,32,32,0.295680003562843,"CSminusUS"
"1429","Unaware","A",0.0666666666666667,"CSminus",1,0.45042,32,32,0.371853169662936,""
"1429","Unaware","A",0.0666666666666667,"CSplus",2,0.00084125,32,32,0.000840896347544842,"CSplusUS"
"1429","Unaware","A",0.0666666666666667,"CSminus",3,3.8373,32,32,1.57635671383198,""
"1429","Unaware","A",0.0666666666666667,"CSplus",4,1.6237,32,32,0.964585535277461,"CSplusUS"
"1429","Unaware","A",0.0666666666666667,"CSminus",5,0.37803,32,32,0.320654943036637,""
"1429","Unaware","A",0.0666666666666667,"CSplus",6,0.34418,32,32,0.295784161704756,"CSplusUS"
"1429","Unaware","A",0.0666666666666667,"CSminus",7,0.48191,32,32,0.393331796284891,""
"1429","Unaware","A",0.0666666666666667,"CSplus",8,0.0053694,32,32,0.00535503616566059,"CSplusUS"
"1429","Unaware","A",0.0666666666666667,"CSminus",9,0.18549,32,32,0.170156191228362,""
"1429","Unaware","A",0.0666666666666667,"CSminus",10,0.64726,32,32,0.499113301517299,""
"1429","Unaware","A",0.0666666666666667,"CSplus",11,2.3816,32,32,1.21834897027044,"CSplusUS"
"1429","Unaware","A",0.0666666666666667,"CSplus",12,0.68089,32,32,0.519323415045631,"CSplusUS"
"1429","Unaware","A",0.0666666666666667,"CSminus",13,0.074587,32,32,0.071936401714748,""
"1429","Unaware","A",0.0666666666666667,"CSplus",14,0.003461,32,32,0.00345502452294812,"CSplusUS"
"1429","Unaware","A",0.0666666666666667,"CSplus",15,0.87921,32,32,0.630851475761775,"CSplusUS"
"1429","Unaware","A",0.0666666666666667,"CSminus",16,0.34547,32,32,0.296743394392216,""
"1429","Unaware","A",0.0666666666666667,"CSplus",17,0.48361,32,32,0.394478306971866,""
"1429","Unaware","A",0.0666666666666667,"CSminus",18,0.48417,32,32,0.394855693440301,"CSminusUS"
"1429","Unaware","A",0.0666666666666667,"CSminus",19,0.70626,32,32,0.534303840739819,"CSminusUS"
"1429","Unaware","A",0.0666666666666667,"CSplus",20,0.47507,32,32,0.388705446292824,""
"1429","Unaware","A",0.0666666666666667,"CSplus",21,0.54719,32,32,0.436440382407485,""
"1429","Unaware","A",0.0666666666666667,"CSminus",22,0.3782,32,32,0.320778299940971,"CSminusUS"
"1429","Unaware","A",0.0666666666666667,"CSplus",23,0.55169,32,32,0.439344659541842,""
